name,asciiname,country,geonameid
Zagor’ye,Zagor'ye,Russia,6418201
Orekhovo-Borisovo,Orekhovo-Borisovo,Russia,6418220
Metrogorodok,Metrogorodok,Russia,6418787
Kogalym,Kogalym,Russia,6695754
Pyt-Yakh,Pyt-Yakh,Russia,6696686
Langepas,Langepas,Russia,6696767
Lesnoy,Lesnoy,Russia,6853140
Zarya,Zarya,Russia,7117880
Raduzhnyy,Raduzhnyy,Russia,7117885
Nizhnesortymskiy,Nizhnesortymskiy,Russia,7287775
Pokachi,Pokachi,Russia,7289676
Izluchinsk,Izluchinsk,Russia,7290697
Kurortnyy,Kurortnyy,Russia,8436165
Chernaya Rechka,Chernaya Rechka,Russia,8504946
Untolovo,Untolovo,Russia,8504947
Petrogradka,Petrogradka,Russia,8504948
Vasyl'evsky Ostrov,Vasyl'evsky Ostrov,Russia,8504949
Parnas,Parnas,Russia,8504950
Kalininskiy,Kalininskiy,Russia,8504951
Krasnogvargeisky,Krasnogvargeisky,Russia,8504952
Admiralteisky,Admiralteisky,Russia,8504953
Krestovskiy ostrov,Krestovskiy ostrov,Russia,8504955
Akademicheskoe,Akademicheskoe,Russia,8504958
Finlyandskiy,Finlyandskiy,Russia,8504959
Centralniy,Centralniy,Russia,8504960
Svetlanovskiy,Svetlanovskiy,Russia,8504964
Sampsonievskiy,Sampsonievskiy,Russia,8504965
Vostochnoe Degunino,Vostochnoe Degunino,Russia,8505053
Dzerzhinsky,Dzerzhinsky,Russia,8521440
Obruchevo,Obruchevo,Russia,11238229
Fedorovskiy,Fedorovskiy,Russia,11886891
Mezgor'e,Mezgor'e,Russia,12041452
Rwamagana,Rwamagana,Rwanda,201463
Musanze,Musanze,Rwanda,201521
Nzega,Nzega,Rwanda,201865
Kigali,Kigali,Rwanda,202061
Kibuye,Kibuye,Rwanda,202065
Kibungo,Kibungo,Rwanda,202068
Gitarama,Gitarama,Rwanda,202217
Cyangugu,Cyangugu,Rwanda,202326
Gisenyi,Gisenyi,Rwanda,202905
Byumba,Byumba,Rwanda,203104
Butare,Butare,Rwanda,203112
Yanbu,Yanbu,Saudi Arabia,100425
Umluj,Umluj,Saudi Arabia,100926
Turaif,Turaif,Saudi Arabia,101312
Turabah,Turabah,Saudi Arabia,101322
Tārūt,Tarut,Saudi Arabia,101554
Tabuk,Tabuk,Saudi Arabia,101628
Ţubarjal,Tubarjal,Saudi Arabia,101631
Sulţānah,Sultanah,Saudi Arabia,101760
Sayhāt,Sayhat,Saudi Arabia,102318
Şāmitah,Samitah,Saudi Arabia,102451
Sakakah,Sakakah,Saudi Arabia,102527
Şafwá,Safwa,Saudi Arabia,102585
Şabyā,Sabya,Saudi Arabia,102651
Raḩīmah,Rahimah,Saudi Arabia,102985
Rābigh,Rabigh,Saudi Arabia,103035
Qal‘at Bīshah,Qal`at Bishah,Saudi Arabia,103369
Najrān,Najran,Saudi Arabia,103630
Mecca,Mecca,Saudi Arabia,104515
Khamis Mushait,Khamis Mushait,Saudi Arabia,105072
Jizan,Jizan,Saudi Arabia,105299
Jeddah,Jeddah,Saudi Arabia,105343
Ha'il,Ha'il,Saudi Arabia,106281
Hafar Al-Batin,Hafar Al-Batin,Saudi Arabia,106297
Duba,Duba,Saudi Arabia,106909
Buraydah,Buraydah,Saudi Arabia,107304
Abqaiq,Abqaiq,Saudi Arabia,107312
Badr Ḩunayn,Badr Hunayn,Saudi Arabia,107744
Az Zulfī,Az Zulfi,Saudi Arabia,107781
Dhahran,Dhahran,Saudi Arabia,107797
Aţ Ţaraf,At Taraf,Saudi Arabia,107959
Ta’if,Ta'if,Saudi Arabia,107968
As Sulayyil,As Sulayyil,Saudi Arabia,108048
Riyadh,Riyadh,Saudi Arabia,108410
Ar Rass,Ar Rass,Saudi Arabia,108435
Arar,Arar,Saudi Arabia,108512
An Nimas,An Nimas,Saudi Arabia,108617
Qurayyat,Qurayyat,Saudi Arabia,108648
Al Wajh,Al Wajh,Saudi Arabia,108773
Al-`Ula,Al-`Ula,Saudi Arabia,108841
Qaisumah,Qaisumah,Saudi Arabia,108918
Al Qaţīf,Al Qatif,Saudi Arabia,108927
Al Munayzilah,Al Munayzilah,Saudi Arabia,109059
Al Mubarraz,Al Mubarraz,Saudi Arabia,109101
Al Mithnab,Al Mithnab,Saudi Arabia,109131
Medina,Medina,Saudi Arabia,109223
Khobar,Khobar,Saudi Arabia,109323
Al Kharj,Al Kharj,Saudi Arabia,109353
Al Khafjī,Al Khafji,Saudi Arabia,109380
Al Jumūm,Al Jumum,Saudi Arabia,109417
Al Jubayl,Al Jubayl,Saudi Arabia,109435
Al Hufūf,Al Hufuf,Saudi Arabia,109571
Al Bukayrīyah,Al Bukayriyah,Saudi Arabia,109878
Al Baţţālīyah,Al Battaliyah,Saudi Arabia,109915
Al Bahah,Al Bahah,Saudi Arabia,109953
Afif,Afif,Saudi Arabia,110250
Ad Dilam,Ad Dilam,Saudi Arabia,110314
Ad Dawādimī,Ad Dawadimi,Saudi Arabia,110325
Dammam,Dammam,Saudi Arabia,110336
Abū ‘Arīsh,Abu `Arish,Saudi Arabia,110619
Abha,Abha,Saudi Arabia,110690
Ash Shafā,Ash Shafa,Saudi Arabia,410096
Sabt Alalayah,Sabt Alalayah,Saudi Arabia,11670045
Bariq,Bariq,Saudi Arabia,12495725
Honiara,Honiara,Solomon Islands,2108502
Victoria,Victoria,Seychelles,241131
Zalingei,Zalingei,Sudan,363533
Wad Medani,Wad Medani,Sudan,364103
Umm Ruwaba,Umm Ruwaba,Sudan,364706
Omdurman,Omdurman,Sudan,365137
Tokār,Tokar,Sudan,366323
Tandaltī,Tandalti,Sudan,366426
Singa,Singa,Sudan,366847
Shendi,Shendi,Sudan,367308
Sawākin,Sawakin,Sudan,367544
Sinnar,Sinnar,Sudan,367644
Rabak,Rabak,Sudan,368277
Nyala,Nyala,Sudan,369004
Maiurno,Maiurno,Sudan,370838
Kosti,Kosti,Sudan,371760
Kuraymah,Kuraymah,Sudan,371870
Kināna,Kinana,Sudan,372386
Kassala,Kassala,Sudan,372753
Kadugli,Kadugli,Sudan,373141
Doka,Doka,Sudan,376332
Dilling,Dilling,Sudan,376450
Port Sudan,Port Sudan,Sudan,377039
Berber,Berber,Sudan,377690
Bārah,Barah,Sudan,377724
Atbara,Atbara,Sudan,378231
As Sūkī,As Suki,Sudan,378271
Ar Ruseris,Ar Ruseris,Sudan,378459
Ar Rahad,Ar Rahad,Sudan,378493
An Nuhūd,An Nuhud,Sudan,378699
El Obeid,El Obeid,Sudan,379003
Al Qiţena,Al Qitena,Sudan,379014
Al Qadarif,Al Qadarif,Sudan,379062
Al Mijlad,Al Mijlad,Sudan,379102
Al Manāqil,Al Manaqil,Sudan,379149
Khartoum,Khartoum,Sudan,379252
Geneina,Geneina,Sudan,379303
Al Hilāliyya,Al Hilaliyya,Sudan,379406
Al Ḩawātah,Al Hawatah,Sudan,379416
Al Hasaheisa,Al Hasaheisa,Sudan,379427
El Fasher,El Fasher,Sudan,379555
El Bauga,El Bauga,Sudan,379630
Ad Douiem,Ad Douiem,Sudan,380129
El Daein,El Daein,Sudan,380148
Ad Dindar,Ad Dindar,Sudan,380151
Ed Damer,Ed Damer,Sudan,380173
Ad-Damazin,Ad-Damazin,Sudan,380174
Abū Zabad,Abu Zabad,Sudan,380348
Abu Jibeha,Abu Jibeha,Sudan,380757
Gereida,Gereida,Sudan,8504621
Umeå,Umea,Sweden,602150
Skellefteå,Skelleftea,Sweden,602913
Piteå,Pitea,Sweden,603570
Luleå,Lulea,Sweden,604490
Kiruna,Kiruna,Sweden,605155
Boden,Boden,Sweden,606531
Ystad,Ystad,Sweden,2662149
Visby,Visby,Sweden,2662689
Växjö,Vaexjoe,Sweden,2663536
Västra Frölunda,Vaestra Froelunda,Sweden,2664050
Västervik,Vaestervik,Sweden,2664203
Västerås,Vaesteras,Sweden,2664454
Vasastan,Vasastan,Sweden,2664740
Värnamo,Vaernamo,Sweden,2664855
Varberg,Varberg,Sweden,2664996
Vänersborg,Vaenersborg,Sweden,2665171
Vallentuna,Vallentuna,Sweden,2665452
Uppsala,Uppsala,Sweden,2666199
Upplands Väsby,Upplands Vaesby,Sweden,2666238
Uddevalla,Uddevalla,Sweden,2666670
Tumba,Tumba,Sweden,2667094
Tullinge,Tullinge,Sweden,2667109
Trollhättan,Trollhaettan,Sweden,2667303
Trelleborg,Trelleborg,Sweden,2667402
Täby,Taby,Sweden,2669772
Sundsvall,Sundsvall,Sweden,2670781
Sundbyberg,Sundbyberg,Sweden,2670879
Stockholm,Stockholm,Sweden,2673730
Staffanstorp,Staffanstorp,Sweden,2674649
Solna,Solna,Sweden,2675397
Sollentuna,Sollentuna,Sweden,2675408
Södertälje,Soedertaelje,Sweden,2676176
Södermalm,Soedermalm,Sweden,2676209
Skövde,Skoevde,Sweden,2677234
Sandviken,Sandviken,Sweden,2680075
Råsunda,Rasunda,Sweden,2683034
Partille,Partille,Sweden,2684395
Östersund,OEstersund,Sweden,2685750
Östermalm,OEstermalm,Sweden,2685828
Oskarshamn,Oskarshamn,Sweden,2686162
Örnsköldsvik,OErnskoeldsvik,Sweden,2686469
Örebro,OErebro,Sweden,2686657
Nyköping,Nykoeping,Sweden,2687700
Norrtälje,Norrtaelje,Sweden,2688250
Norrköping,Norrkoeping,Sweden,2688368
Nässjö,Naessjoe,Sweden,2690170
Nacka,Nacka,Sweden,2690580
Motala,Motala,Sweden,2690960
Mölnlycke,Moelnlycke,Sweden,2691440
Mölndal,Moelndal,Sweden,2691459
Märsta,Maersta,Sweden,2692475
Mariestad,Mariestad,Sweden,2692613
Malmö,Malmoe,Sweden,2692969
Lund,Lund,Sweden,2693678
Ludvika,Ludvika,Sweden,2693759
Ljungby,Ljungby,Sweden,2694560
Linköping,Linkoeping,Sweden,2694762
Lidköping,Lidkoeping,Sweden,2696329
Lidingö,Lidingoe,Sweden,2696334
Lerum,Lerum,Sweden,2696503
Landskrona,Landskrona,Sweden,2697720
Kungsholmen,Kungsholmen,Sweden,2698691
Kungsbacka,Kungsbacka,Sweden,2698729
Kungälv,Kungaelv,Sweden,2698739
Kumla,Kumla,Sweden,2698767
Kristinehamn,Kristinehamn,Sweden,2699282
Kristianstad,Kristianstad,Sweden,2699310
Köping,Koeping,Sweden,2699791
Kinna,Kinna,Sweden,2700839
Katrineholm,Katrineholm,Sweden,2701223
Karlstad,Karlstad,Sweden,2701680
Karlskrona,Karlskrona,Sweden,2701713
Karlskoga,Karlskoga,Sweden,2701715
Karlshamn,Karlshamn,Sweden,2701727
Kalmar,Kalmar,Sweden,2702261
Jönköping,Joenkoeping,Sweden,2702979
Jakobsberg,Jakobsberg,Sweden,2703396
Huskvarna,Huskvarna,Sweden,2704136
Hudiksvall,Hudiksvall,Sweden,2704613
Huddinge,Huddinge,Sweden,2704620
Helsingborg,Helsingborg,Sweden,2706767
Hässleholm,Haessleholm,Sweden,2707399
Härnösand,Haernoesand,Sweden,2707684
Haninge,Haninge,Sweden,2707953
Halmstad,Halmstad,Sweden,2708365
Gustavsberg,Gustavsberg,Sweden,2709628
Göteborg,Goeteborg,Sweden,2711537
Gävle,Gaevle,Sweden,2712414
Gamla Uppsala,Gamla Uppsala,Sweden,2712993
Falun,Falun,Sweden,2715459
Falköping,Falkoeping,Sweden,2715568
Falkenberg,Falkenberg,Sweden,2715573
Eslöv,Esloev,Sweden,2715946
Eskilstuna,Eskilstuna,Sweden,2715953
Enköping,Enkoeping,Sweden,2716166
Bromma,Bromma,Sweden,2719111
Borlänge,Borlaenge,Sweden,2720383
Borås,Boras,Sweden,2720501
Boo,Boo,Sweden,2721259
Björlanda,Bjoerlanda,Sweden,2721946
Årsta,Arsta,Sweden,2725201
Ängelholm,AEngelholm,Sweden,2725901
Alingsås,Alingsas,Sweden,2726756
Åkersberga,Akersberga,Sweden,2727234
Majorna,Majorna,Sweden,6619708
Tensta,Tensta,Sweden,7304427
Singapore,Singapore,Singapore,1880252
Geylang,Geylang,Singapore,1880668
Woodlands,Woodlands,Singapore,1882316
Marine Parade,Marine Parade,Singapore,1882778
Queenstown Estate,Queenstown Estate,Singapore,1884386
Jamestown,Jamestown,Saint Helena,3370903
Trbovlje,Trbovlje,Slovenia,3188915
Velenje,Velenje,Slovenia,3189075
Ptuj,Ptuj,Slovenia,3192241
Novo Mesto,Novo Mesto,Slovenia,3194351
Maribor,Maribor,Slovenia,3195506
Ljubljana,Ljubljana,Slovenia,3196359
Kranj,Kranj,Slovenia,3197378
Koper,Koper,Slovenia,3197753
Celje,Celje,Slovenia,3202781
Longyearbyen,Longyearbyen,Svalbard and Jan Mayen,2729907
Vranov nad Topľou,Vranov nad Toplou,Slovakia,723195
Trebišov,Trebisov,Slovakia,723358
Stará Ľubovňa,Stara Lubovna,Slovakia,723505
Spišská Nová Ves,Spisska Nova Ves,Slovakia,723526
Snina,Snina,Slovakia,723559
Rožňava,Roznava,Slovakia,723713
Rimavská Sobota,Rimavska Sobota,Slovakia,723736
Prešov,Presov,Slovakia,723819
Poprad,Poprad,Slovakia,723846
Michalovce,Michalovce,Slovakia,724144
Košice,Kosice,Slovakia,724443
Kežmarok,Kezmarok,Slovakia,724503
Humenné,Humenne,Slovakia,724627
Bardejov,Bardejov,Slovakia,725168
Zvolen,Zvolen,Slovakia,3056459
Zlaté Moravce,Zlate Moravce,Slovakia,3056495
Žilina,Zilina,Slovakia,3056508
Žiar nad Hronom,Ziar nad Hronom,Slovakia,3056523
Trnava,Trnava,Slovakia,3057124
Trenčín,Trencin,Slovakia,3057140
Stupava,Stupava,Slovakia,3057384
Staré Mesto,Stare Mesto,Slovakia,3057478
Skalica,Skalica,Slovakia,3057630
Senica,Senica,Slovakia,3057691
Šaľa,Sala,Slovakia,3057769
Ružomberok,Ruzomberok,Slovakia,3057789
Púchov,Puchov,Slovakia,3057963
Prievidza,Prievidza,Slovakia,3058000
Považská Bystrica,Povazska Bystrica,Slovakia,3058060
Piešťany,Piestany,Slovakia,3058202
Pezinok,Pezinok,Slovakia,3058210
Partizánske,Partizanske,Slovakia,3058268
Nové Zámky,Nove Zamky,Slovakia,3058472
Nové Mesto nad Váhom,Nove Mesto nad Vahom,Slovakia,3058477
Nitra,Nitra,Slovakia,3058531
Martin,Martin,Slovakia,3058780
Malacky,Malacky,Slovakia,3058897
Lučenec,Lucenec,Slovakia,3058986
Liptovský Mikuláš,Liptovsky Mikulas,Slovakia,3059050
Levice,Levice,Slovakia,3059101
Kysucké Nové Mesto,Kysucke Nove Mesto,Slovakia,3059179
Komárno,Komarno,Slovakia,3059436
Hlohovec,Hlohovec,Slovakia,3060095
Handlová,Handlova,Slovakia,3060139
Galanta,Galanta,Slovakia,3060219
Dunajská Streda,Dunajska Streda,Slovakia,3060308
Dubnica nad Váhom,Dubnica nad Vahom,Slovakia,3060346
Dolný Kubín,Dolny Kubin,Slovakia,3060405
Čadca,Cadca,Slovakia,3060835
Brezno,Brezno,Slovakia,3060950
Bratislava,Bratislava,Slovakia,3060972
Banská Bystrica,Banska Bystrica,Slovakia,3061186
Bánovce nad Bebravou,Banovce nad Bebravou,Slovakia,3061188
Waterloo,Waterloo,Sierra Leone,2403094
Segbwema,Segbwema,Sierra Leone,2404041
Port Loko,Port Loko,Sierra Leone,2404433
Makeni,Makeni,Sierra Leone,2406407
Lunsar,Lunsar,Sierra Leone,2406916
Koidu,Koidu,Sierra Leone,2407656
Kenema,Kenema,Sierra Leone,2407790
Kabala,Kabala,Sierra Leone,2408329
Freetown,Freetown,Sierra Leone,2409306
Bumpe,Bumpe,Sierra Leone,2409823
Bo,Bo,Sierra Leone,2410048
Goderich,Goderich,Sierra Leone,9191693
San Marino,San Marino,San Marino,3168070
Ziguinchor,Ziguinchor,Senegal,2243940
Vélingara,Velingara,Senegal,2244177
Touba,Touba,Senegal,2244322
Tiébo,Tiebo,Senegal,2244616
Thiès Nones,Thies Nones,Senegal,2244799
Thiès,Thies,Senegal,2244802
Tambacounda,Tambacounda,Senegal,2244991
Sédhiou,Sedhiou,Senegal,2245704
Saint-Louis,Saint-Louis,Senegal,2246452
Richard-Toll,Richard-Toll,Senegal,2246544
Pout,Pout,Senegal,2246606
Pourham,Pourham,Senegal,2246608
Pikine,Pikine,Senegal,2246678
Nioro du Rip,Nioro du Rip,Senegal,2247157
Nguékhokh,Nguekhokh,Senegal,2247381
Ndibène Dahra,Ndibene Dahra,Senegal,2247813
Mékhé,Mekhe,Senegal,2248409
Mbaké,Mbake,Senegal,2248698
Matam,Matam,Senegal,2248752
Louga,Louga,Senegal,2249222
Kolda,Kolda,Senegal,2249782
Kédougou,Kedougou,Senegal,2250645
Kayar,Kayar,Senegal,2250677
Kaolack,Kaolack,Senegal,2250805
Kaffrine,Kaffrine,Senegal,2251007
Joal-Fadiout,Joal-Fadiout,Senegal,2251084
Guinguinéo,Guinguineo,Senegal,2251230
Dara,Dara,Senegal,2253277
Dakar,Dakar,Senegal,2253354
Bignona,Bignona,Senegal,2253901
N’diareme limamoulaye,N'diareme limamoulaye,Senegal,11101616
Wanlaweyn,Wanlaweyn,Somalia,50672
Qoryooley,Qoryooley,Somalia,52867
Qandala,Qandala,Somalia,53157
Mogadishu,Mogadishu,Somalia,53654
Marka,Marka,Somalia,54225
Luuq,Luuq,Somalia,54715
Kismayo,Kismayo,Somalia,55671
Jilib,Jilib,Somalia,56166
Jawhar,Jawhar,Somalia,56335
Jamaame,Jamaame,Somalia,56399
Hargeysa,Hargeysa,Somalia,57289
Garoowe,Garoowe,Somalia,58933
Gaalkacyo,Gaalkacyo,Somalia,59611
Eyl,Eyl,Somalia,60019
Diinsoor,Diinsoor,Somalia,60809
Ceerigaabo,Ceerigaabo,Somalia,62691
Ceeldheer,Ceeldheer,Somalia,62788
Buurhakaba,Buurhakaba,Somalia,63571
Buulobarde,Buulobarde,Somalia,63689
Burao,Burao,Somalia,63795
Bosaso,Bosaso,Somalia,64013
Berbera,Berbera,Somalia,64435
Beledweyne,Beledweyne,Somalia,64460
Baidoa,Baidoa,Somalia,64536
Baardheere,Baardheere,Somalia,65170
Afgooye,Afgooye,Somalia,65785
Laascaanood,Laascaanood,Somalia,400769
Baki,Baki,Somalia,8045596
Beled Hawo,Beled Hawo,Somalia,12212406
Paramaribo,Paramaribo,Suriname,3383330
Lelydorp,Lelydorp,Suriname,3383714
Yei,Yei,South Sudan,363619
Yambio,Yambio,South Sudan,363656
Winejok,Winejok,South Sudan,363807
Wau,Wau,South Sudan,363885
Aweil,Aweil,South Sudan,364367
Torit,Torit,South Sudan,365742
Tonj,Tonj,South Sudan,365763
Rumbek,Rumbek,South Sudan,367927
Malakal,Malakal,South Sudan,370737
Leer,Leer,South Sudan,371466
Kuacjok,Kuacjok,South Sudan,371712
Kafia Kingi,Kafia Kingi,South Sudan,373130
Juba,Juba,South Sudan,373303
Gogrial,Gogrial,South Sudan,374739
Pajok,Pajok,South Sudan,375495
Bor,Bor,South Sudan,377241
São Tomé,Sao Tome,Sao Tome and Principe,2410763
Zacatecoluca,Zacatecoluca,El Salvador,3582805
Usulután,Usulutan,El Salvador,3582883
Soyapango,Soyapango,El Salvador,3583096
Sonzacate,Sonzacate,El Salvador,3583098
Sonsonate,Sonsonate,El Salvador,3583102
Sensuntepeque,Sensuntepeque,El Salvador,3583158
San Vicente,San Vicente,El Salvador,3583178
Santiago de María,Santiago de Maria,El Salvador,3583199
Santa Ana,Santa Ana,El Salvador,3583334
San Salvador,San Salvador,El Salvador,3583361
San Rafael Oriente,San Rafael Oriente,El Salvador,3583379
San Miguel,San Miguel,El Salvador,3583446
San Martín,San Martin,El Salvador,3583471
San Marcos,San Marcos,El Salvador,3583480
San Francisco,San Francisco,El Salvador,3583747
Quezaltepeque,Quezaltepeque,El Salvador,3583981
Puerto El Triunfo,Puerto El Triunfo,El Salvador,3584003
Santa Tecla,Santa Tecla,El Salvador,3584257
Metapán,Metapan,El Salvador,3584384
Mejicanos,Mejicanos,El Salvador,3584399
La Unión,La Union,El Salvador,3584772
La Libertad,La Libertad,El Salvador,3585157
Izalco,Izalco,El Salvador,3585473
Ilopango,Ilopango,El Salvador,3585484
Delgado,Delgado,El Salvador,3586814
Cuscatancingo,Cuscatancingo,El Salvador,3586833
Cojutepeque,Cojutepeque,El Salvador,3586977
Chalchuapa,Chalchuapa,El Salvador,3587086
Chalatenango,Chalatenango,El Salvador,3587091
Ayutuxtepeque,Ayutuxtepeque,El Salvador,3587308
Apopa,Apopa,El Salvador,3587345
Antiguo Cuscatlán,Antiguo Cuscatlan,El Salvador,3587362
Ahuachapán,Ahuachapan,El Salvador,3587426
Aguilares,Aguilares,El Salvador,3587428
Acajutla,Acajutla,El Salvador,3587498
Philipsburg,Philipsburg,Sint Maarten,3513392
Yabrūd,Yabrud,Syria,162627
Ţayyibat al Imām,Tayyibat al Imam,Syria,163270
Ţarţūs,Tartus,Syria,163345
Tall Rif‘at,Tall Rif`at,Syria,163476
Tallkalakh,Tallkalakh,Syria,163533
Tallbīsah,Tallbisah,Syria,163779
Ţafas,Tafas,Syria,163806
Tadmur,Tadmur,Syria,163808
Tādif,Tadif,Syria,163811
Şūrān,Suran,Syria,163915
Subaykhān,Subaykhan,Syria,164025
Shaykh Miskīn,Shaykh Miskin,Syria,164328
Sarāqib,Saraqib,Syria,164816
Salqīn,Salqin,Syria,164898
As Salamīyah,As Salamiyah,Syria,164947
Şāfītā,Safita,Syria,165060
Qaţanā,Qatana,Syria,165929
Jāsim,Jasim,Syria,165997
Qārah,Qarah,Syria,166111
Nubl,Nubl,Syria,166331
Maşyāf,Masyaf,Syria,167046
Manbij,Manbij,Syria,167357
Ma‘arratmişrīn,Ma`arratmisrin,Syria,167605
Khān Shaykhūn,Khan Shaykhun,Syria,168325
Kafr Zaytā,Kafr Zayta,Syria,168620
Kafr Takhārīm,Kafr Takharim,Syria,168629
Kafranbel,Kafranbel,Syria,168661
Kafr Lāhā,Kafr Laha,Syria,168668
Jisr ash Shughūr,Jisr ash Shughur,Syria,169023
Jayrūd,Jayrud,Syria,169113
Jarābulus,Jarabulus,Syria,169179
Jablah,Jablah,Syria,169304
‘Irbīn,`Irbin,Syria,169372
Inkhil,Inkhil,Syria,169375
Idlib,Idlib,Syria,169389
Homs,Homs,Syria,169577
Ḩarastā,Harasta,Syria,169897
Ḩamāh,Hamah,Syria,170017
Ḩalfāyā,Halfaya,Syria,170044
Aleppo,Aleppo,Syria,170063
Dūmā,Duma,Syria,170592
Damascus,Damascus,Syria,170654
Dayr Ḩāfir,Dayr Hafir,Syria,170785
Deir ez-Zor,Deir ez-Zor,Syria,170794
Ad Darbāsīyah,Ad Darbasiyah,Syria,170887
Dārayyā,Darayya,Syria,170892
Dar‘ā,Dar'a,Syria,170905
Binnish,Binnish,Syria,171451
Batabo,Batabo,Syria,171694
Bāniyās,Baniyas,Syria,171830
Az Zabadānī,Az Zabadani,Syria,172059
I‘zāz,I`zaz,Syria,172082
‘Ayn al ‘Arab,'Ayn al 'Arab,Syria,172256
At Tall,At Tall,Syria,172349
Ath Thawrah,Ath Thawrah,Syria,172374
As-Suwayda,As-Suwayda,Syria,172408
Aş Şanamayn,As Sanamayn,Syria,172469
As Safīrah,As Safirah,Syria,172503
Ar Rastan,Ar Rastan,Syria,172946
Ar Raqqah,Ar Raqqah,Syria,172955
An Nabk,An Nabk,Syria,173193
Al Quţayfah,Al Qutayfah,Syria,173312
Al Quşayr,Al Qusayr,Syria,173322
Al Qunayţirah,Al Qunaytirah,Syria,173334
Al Qaryatayn,Al Qaryatayn,Syria,173361
Al Mayādīn,Al Mayadin,Syria,173480
Latakia,Latakia,Syria,173576
Al Kiswah,Al Kiswah,Syria,173598
Al Ḩasakah,Al Hasakah,Syria,173811
Al Ḩirāk,Al Hirak,Syria,173819
Al Bāb,Al Bab,Syria,174018
‘Afrīn,`Afrin,Syria,174186
Ad Dānā,Ad Dana,Syria,174259
Ālbū Kamāl,Albu Kamal,Syria,174448
Hajīn,Hajin,Syria,174506
Mbabane,Mbabane,Eswatini,934985
Manzini,Manzini,Eswatini,934995
Lobamba,Lobamba,Eswatini,935048
Cockburn Town,Cockburn Town,Turks and Caicos Islands,3576994
Fada,Fada,Chad,244128
Am-Timan,Am-Timan,Chad,245338
Abéché,Abeche,Chad,245785
Sarh,Sarh,Chad,2425791
Pala,Pala,Chad,2426240
Oum Hadjer,Oum Hadjer,Chad,2426370
N'Djamena,N'Djamena,Chad,2427123
Moussoro,Moussoro,Chad,2427336
Moundou,Moundou,Chad,2427455
Mongo,Mongo,Chad,2427637
Mboursou Léré,Mboursou Lere,Chad,2428042
Massakory,Massakory,Chad,2428228
Massaguet,Massaguet,Chad,2428231
Mao,Mao,Chad,2428394
Laï,Lai,Chad,2429296
Kyabé,Kyabe,Chad,2429344
Koumra,Koumra,Chad,2429605
Kelo,Kelo,Chad,2430506
Dourbali,Dourbali,Chad,2433055
Doba,Doba,Chad,2433437
Bongor,Bongor,Chad,2434910
Bitkine,Bitkine,Chad,2435124
Benoy,Benoy,Chad,2435508
Ati,Ati,Chad,2436400
Port-aux-Français,Port-aux-Francais,French Southern Territories,1546102
Vogan,Vogan,Togo,2363490
Tsévié,Tsevie,Togo,2363534
Tchamba,Tchamba,Togo,2363908
Sotouboua,Sotouboua,Togo,2364079
Sokodé,Sokode,Togo,2364104
Notsé,Notse,Togo,2364752
Niamtougou,Niamtougou,Togo,2364812
Mango,Mango,Togo,2365190
Lomé,Lome,Togo,2365267
Kpalimé,Kpalime,Togo,2365560
Kara,Kara,Togo,2366152
Dapaong,Dapaong,Togo,2367164
Bassar,Bassar,Togo,2367568
Bafilo,Bafilo,Togo,2367656
Badou,Badou,Togo,2367660
Atakpamé,Atakpame,Togo,2367886
Aného,Aneho,Togo,2367990
Ban Talat Yai,Ban Talat Yai,Thailand,1117652
Ban Talat Nua,Ban Talat Nua,Thailand,1117656
Sam Roi Yot,Sam Roi Yot,Thailand,1117823
Phetchaburi,Phetchaburi,Thailand,1149698
Trang,Trang,Thailand,1150007
Thung Song,Thung Song,Thailand,1150085
Thoen,Thoen,Thailand,1150154
Thap Than,Thap Than,Thailand,1150210
Tha Muang,Tha Muang,Thailand,1150246
Tha Maka,Tha Maka,Thailand,1150275
Tak,Tak,Thailand,1150490
Surat Thani,Surat Thani,Thailand,1150515
Sukhothai,Sukhothai,Thailand,1150533
Si Satchanalai,Si Satchanalai,Thailand,1150624
Sawankhalok,Sawankhalok,Thailand,1150681
San Pa Tong,San Pa Tong,Thailand,1150728
San Kamphaeng,San Kamphaeng,Thailand,1150732
Ron Phibun,Ron Phibun,Thailand,1150921
Ratchaburi,Ratchaburi,Thailand,1150954
Ranong,Ranong,Thailand,1150965
Pran Buri,Pran Buri,Thailand,1151063
Prachuap Khiri Khan,Prachuap Khiri Khan,Thailand,1151074
Tha Kham,Tha Kham,Thailand,1151211
Phuket,Phuket,Thailand,1151254
Photharam,Photharam,Thailand,1151340
Phayao,Phayao,Thailand,1151426
Pa Sang,Pa Sang,Thailand,1151528
Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,1151933
Mae Sot,Mae Sot,Thailand,1152188
Mae Sai,Mae Sai,Thailand,1152194
Mae Ramat,Mae Ramat,Thailand,1152202
Mae Chan,Mae Chan,Thailand,1152227
Lat Yao,Lat Yao,Thailand,1152377
Lang Suan,Lang Suan,Thailand,1152432
Lamphun,Lamphun,Thailand,1152468
Lampang,Lampang,Thailand,1152473
Kui Buri,Kui Buri,Thailand,1152562
Krabi,Krabi,Thailand,1152633
Khao Yoi,Khao Yoi,Thailand,1152919
Khanu Woralaksaburi,Khanu Woralaksaburi,Thailand,1152953
Kathu,Kathu,Thailand,1153035
Kanchanaburi,Kanchanaburi,Thailand,1153081
